"DBCODE","ENTITY","SITECODE","AIRTEMP_METHOD","HEIGHT","QC_LEVEL","PROBE_CODE","DATE_TIME","AIRTEMP_MEAN","AIRTEMP_MEAN_FLAG","EVENT_CODE"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-15 17:30:00",19.3,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-15 17:45:00",18.5,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-15 18:00:00",17.9,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-15 18:15:00",17.3,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-15 18:30:00",16.7,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-15 18:45:00",16.2,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-15 19:00:00",15.9,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-15 19:15:00",15.5,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-15 19:30:00",15.2,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-15 19:45:00",14.8,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-15 20:00:00",14.5,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-15 20:15:00",14.3,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-15 20:30:00",14.1,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-15 20:45:00",13.9,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-15 21:00:00",13.7,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-15 21:15:00",13.6,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-15 21:30:00",13.4,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-15 21:45:00",13.1,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-15 22:00:00",12.8,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-15 22:15:00",12.7,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-15 22:30:00",12.5,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-15 22:45:00",12.4,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-15 23:00:00",12.2,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-15 23:15:00",12,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-15 23:30:00",11.8,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-15 23:45:00",11.6,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 00:00:00",11.3,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 00:15:00",11.1,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 00:30:00",11,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 00:45:00",10.7,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 01:00:00",10.5,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 01:15:00",10.4,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 01:30:00",10.2,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 01:45:00",10.1,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 02:00:00",9.9,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 02:15:00",9.8,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 02:30:00",9.6,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 02:45:00",9.5,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 03:00:00",9.3,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 03:15:00",9.1,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 03:30:00",9,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 03:45:00",8.9,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 04:00:00",8.7,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 04:15:00",8.6,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 04:30:00",8.5,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 04:45:00",8.3,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 05:00:00",8.2,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 05:15:00",8.1,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 05:30:00",8,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 05:45:00",7.9,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 06:00:00",7.9,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 06:15:00",7.8,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 06:30:00",7.8,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 06:45:00",7.9,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 07:00:00",7.9,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 07:15:00",8,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 07:30:00",8.1,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 07:45:00",8.2,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 08:00:00",8.4,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 08:15:00",8.8,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 08:30:00",9.4,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 08:45:00",11.2,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 09:00:00",12.7,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 09:15:00",14,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 09:30:00",15.2,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 09:45:00",16.5,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 10:00:00",18.3,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 10:15:00",19.9,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 10:30:00",21.2,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 10:45:00",22.7,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 11:00:00",23.9,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 11:15:00",24.8,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 11:30:00",25.4,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 11:45:00",26.5,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 12:00:00",27.3,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 12:15:00",27.9,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 12:30:00",29,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 12:45:00",29.5,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 13:00:00",30.7,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 13:15:00",31.4,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 13:30:00",32.3,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 13:45:00",32.2,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 14:00:00",32.9,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 14:15:00",32.6,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 14:30:00",32.9,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 14:45:00",32.7,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 15:00:00",32.6,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 15:15:00",32.6,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 15:30:00",31.8,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 15:45:00",30.7,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 16:00:00",28.4,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 16:15:00",26.2,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 16:30:00",24.3,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 16:45:00",23,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 17:00:00",21.9,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 17:15:00",21,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 17:30:00",20.3,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 17:45:00",19.8,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 18:00:00",19.2,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 18:15:00",18.5,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 18:30:00",17.8,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 18:45:00",17.4,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 19:00:00",16.9,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 19:15:00",16.4,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 19:30:00",16,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 19:45:00",15.7,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 20:00:00",15.4,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 20:15:00",15,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 20:30:00",14.7,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 20:45:00",14.5,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 21:00:00",14.4,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 21:15:00",14.3,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 21:30:00",14.1,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 21:45:00",14,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 22:00:00",13.9,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 22:15:00",13.7,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 22:30:00",13.5,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 22:45:00",13.3,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 23:00:00",13.2,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 23:15:00",13,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 23:30:00",12.8,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-16 23:45:00",12.7,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-17 00:00:00",12.7,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-17 00:15:00",12.6,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-17 00:30:00",12.5,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-17 00:45:00",12.4,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-17 01:00:00",12.3,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-17 01:15:00",12.1,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-17 01:30:00",11.9,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-17 01:45:00",11.7,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-17 02:00:00",11.5,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-17 02:15:00",11.2,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-17 02:30:00",11,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-17 02:45:00",10.8,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-17 03:00:00",10.7,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-17 03:15:00",10.6,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-17 03:30:00",10.5,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-17 03:45:00",10.4,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-17 04:00:00",10.3,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-17 04:15:00",10.1,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-17 04:30:00",10,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-17 04:45:00",9.9,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-17 05:00:00",9.8,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-17 05:15:00",9.7,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-17 05:30:00",9.6,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-17 05:45:00",9.5,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-17 06:00:00",9.4,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-17 06:15:00",9.2,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-17 06:30:00",9.1,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-17 06:45:00",9.2,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-17 07:00:00",9.2,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-17 07:15:00",9.2,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-17 07:30:00",9.2,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-17 07:45:00",9.4,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-17 08:00:00",9.5,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-17 08:15:00",9.6,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-17 08:30:00",10.2,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-17 08:45:00",11.6,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-17 09:00:00",13,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-17 09:15:00",14.4,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-17 09:30:00",15.9,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-17 09:45:00",16.8,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-17 10:00:00",18,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-17 10:15:00",19.3,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-17 10:30:00",20.7,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-17 10:45:00",22.3,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-17 11:00:00",22.9,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-17 11:15:00",24,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-17 11:30:00",25.1,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-17 11:45:00",26,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-17 12:00:00",26.8,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-17 12:15:00",28.3,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-17 12:30:00",28.9,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-17 12:45:00",29.5,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-17 13:00:00",30.3,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-17 13:15:00",30.4,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-17 13:30:00",30.7,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-17 13:45:00",30.7,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-17 14:00:00",30.9,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-17 14:15:00",31.5,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-17 14:30:00",31.4,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-17 14:45:00",31.5,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-17 15:00:00",31.4,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-17 15:15:00",30.5,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-17 15:30:00",28.8,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-17 15:45:00",27.9,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-17 16:00:00",27.6,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-17 16:15:00",26.8,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-17 16:30:00",25.5,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-17 16:45:00",24.2,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-17 17:00:00",23.2,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-17 17:15:00",22.4,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-17 17:30:00",21.7,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-17 17:45:00",21.3,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-17 18:00:00",20.7,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-17 18:15:00",19.9,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-17 18:30:00",19.2,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-17 18:45:00",18.6,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-17 19:00:00",18.2,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-17 19:15:00",17.8,"A","NA"
