"DBCODE","ENTITY","SITECODE","AIRTEMP_METHOD","HEIGHT","QC_LEVEL","PROBE_CODE","DATE_TIME","AIRTEMP_MEAN","AIRTEMP_MEAN_FLAG","EVENT_CODE"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-19 21:30:00",14.4,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-19 21:45:00",14.2,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-19 22:00:00",14,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-19 22:15:00",13.8,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-19 22:30:00",13.6,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-19 22:45:00",13.5,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-19 23:00:00",13.3,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-19 23:15:00",13.1,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-19 23:30:00",13,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-19 23:45:00",12.8,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 00:00:00",12.7,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 00:15:00",12.5,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 00:30:00",12.3,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 00:45:00",12.1,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 01:00:00",12,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 01:15:00",11.8,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 01:30:00",11.7,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 01:45:00",11.5,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 02:00:00",11.4,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 02:15:00",11.2,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 02:30:00",11.1,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 02:45:00",11,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 03:00:00",10.8,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 03:15:00",10.7,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 03:30:00",10.5,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 03:45:00",10.4,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 04:00:00",10.2,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 04:15:00",10.2,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 04:30:00",10.1,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 04:45:00",10,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 05:00:00",9.9,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 05:15:00",9.7,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 05:30:00",9.6,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 05:45:00",9.4,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 06:00:00",9.4,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 06:15:00",9.3,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 06:30:00",9.3,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 06:45:00",9.3,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 07:00:00",9.4,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 07:15:00",9.4,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 07:30:00",9.5,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 07:45:00",9.5,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 08:00:00",9.7,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 08:15:00",9.8,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 08:30:00",10.2,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 08:45:00",11,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 09:00:00",12.7,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 09:15:00",14.2,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 09:30:00",15.1,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 09:45:00",16.1,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 10:00:00",17.4,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 10:15:00",18.8,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 10:30:00",20,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 10:45:00",21.3,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 11:00:00",22.1,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 11:15:00",23.3,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 11:30:00",24.6,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 11:45:00",25.7,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 12:00:00",26.6,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 12:15:00",27.4,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 12:30:00",27.8,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 12:45:00",28.5,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 13:00:00",28.8,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 13:15:00",29.5,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 13:30:00",30,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 13:45:00",30.1,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 14:00:00",30.5,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 14:15:00",30.7,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 14:30:00",30.8,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 14:45:00",30.6,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 15:00:00",30.7,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 15:15:00",30.4,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 15:30:00",30.2,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 15:45:00",29.7,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 16:00:00",28.8,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 16:15:00",26.7,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 16:30:00",25,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 16:45:00",23.4,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 17:00:00",22.2,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 17:15:00",21,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 17:30:00",20.1,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 17:45:00",19.3,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 18:00:00",18.7,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 18:15:00",18.2,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 18:30:00",17.6,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 18:45:00",17.1,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 19:00:00",16.7,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 19:15:00",16.3,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 19:30:00",16,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 19:45:00",15.8,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 20:00:00",15.4,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 20:15:00",15.1,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 20:30:00",14.8,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 20:45:00",14.6,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 21:00:00",14.4,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 21:15:00",14.2,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 21:30:00",14.1,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 21:45:00",13.9,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 22:00:00",13.6,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 22:15:00",13.4,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 22:30:00",13.2,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 22:45:00",13,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 23:00:00",12.9,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 23:15:00",12.7,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 23:30:00",12.5,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-20 23:45:00",12.4,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 00:00:00",12.2,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 00:15:00",12,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 00:30:00",11.8,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 00:45:00",11.7,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 01:00:00",11.5,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 01:15:00",11.4,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 01:30:00",11.3,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 01:45:00",11.1,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 02:00:00",10.9,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 02:15:00",10.7,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 02:30:00",10.6,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 02:45:00",10.4,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 03:00:00",10.3,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 03:15:00",10.1,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 03:30:00",10,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 03:45:00",9.8,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 04:00:00",9.7,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 04:15:00",9.6,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 04:30:00",9.5,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 04:45:00",9.5,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 05:00:00",9.3,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 05:15:00",9.2,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 05:30:00",9.1,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 05:45:00",9,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 06:00:00",8.9,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 06:15:00",8.9,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 06:30:00",8.8,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 06:45:00",8.9,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 07:00:00",8.9,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 07:15:00",9,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 07:30:00",9.1,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 07:45:00",9.3,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 08:00:00",9.4,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 08:15:00",9.5,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 08:30:00",10,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 08:45:00",10.9,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 09:00:00",12.9,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 09:15:00",14.4,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 09:30:00",15.8,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 09:45:00",16.9,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 10:00:00",18.8,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 10:15:00",20.4,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 10:30:00",22,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 10:45:00",23.9,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 11:00:00",25.5,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 11:15:00",27.4,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 11:30:00",28.7,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 11:45:00",30.6,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 12:00:00",31.7,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 12:15:00",32.9,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 12:30:00",33.3,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 12:45:00",33.9,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 13:00:00",33.9,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 13:15:00",34.1,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 13:30:00",34.3,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 13:45:00",34.5,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 14:00:00",34.5,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 14:15:00",34.4,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 14:30:00",34.4,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 14:45:00",34.1,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 15:00:00",33.8,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 15:15:00",33.6,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 15:30:00",33.2,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 15:45:00",32.4,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 16:00:00",31.3,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 16:15:00",30.2,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 16:30:00",29.7,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 16:45:00",29.5,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 17:00:00",29.1,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 17:15:00",27.8,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 17:30:00",25.2,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 17:45:00",22.9,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 18:00:00",21.5,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 18:15:00",20.3,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 18:30:00",19.2,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 18:45:00",18.3,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 19:00:00",17.4,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 19:15:00",16.8,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 19:30:00",16.3,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 19:45:00",15.8,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 20:00:00",15.3,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 20:15:00",14.8,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 20:30:00",14.4,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 20:45:00",14.1,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 21:00:00",13.7,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 21:15:00",13.4,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 21:30:00",13.1,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 21:45:00",12.7,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 22:00:00",12.4,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 22:15:00",12.1,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 22:30:00",11.9,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 22:45:00",11.6,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 23:00:00",11.4,"A","NA"
"MS001",11,"PRIMET","AIR023",350,"2A","AIRPRI02","1994-09-21 23:15:00",11.1,"A","NA"
