DataValue,LocalDateTime,UTCOffset,DateTimeUTC,SiteCode,VariableCode,MethodCode,SourceCode,QualityControlLevelCode,QualifierCode
7.5,1994-09-22T07:45:00Z,-8,1994-09-22T15:45:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
7.7,1994-09-22T08:00:00Z,-8,1994-09-22T16:00:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
8,1994-09-22T08:15:00Z,-8,1994-09-22T16:15:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
8.4,1994-09-22T08:30:00Z,-8,1994-09-22T16:30:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
9.4,1994-09-22T08:45:00Z,-8,1994-09-22T16:45:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
12.1,1994-09-22T09:00:00Z,-8,1994-09-22T17:00:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
14.4,1994-09-22T09:15:00Z,-8,1994-09-22T17:15:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
16.5,1994-09-22T09:30:00Z,-8,1994-09-22T17:30:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
18.3,1994-09-22T09:45:00Z,-8,1994-09-22T17:45:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
20.1,1994-09-22T10:00:00Z,-8,1994-09-22T18:00:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
21.5,1994-09-22T10:15:00Z,-8,1994-09-22T18:15:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
22.4,1994-09-22T10:30:00Z,-8,1994-09-22T18:30:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
23.9,1994-09-22T10:45:00Z,-8,1994-09-22T18:45:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
25.3,1994-09-22T11:00:00Z,-8,1994-09-22T19:00:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
25.8,1994-09-22T11:15:00Z,-8,1994-09-22T19:15:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
26.8,1994-09-22T11:30:00Z,-8,1994-09-22T19:30:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
27.3,1994-09-22T11:45:00Z,-8,1994-09-22T19:45:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
28.1,1994-09-22T12:00:00Z,-8,1994-09-22T20:00:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
29.2,1994-09-22T12:15:00Z,-8,1994-09-22T20:15:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
30.4,1994-09-22T12:30:00Z,-8,1994-09-22T20:30:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
31.3,1994-09-22T12:45:00Z,-8,1994-09-22T20:45:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
31.9,1994-09-22T13:00:00Z,-8,1994-09-22T21:00:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
32.3,1994-09-22T13:15:00Z,-8,1994-09-22T21:15:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
32.6,1994-09-22T13:30:00Z,-8,1994-09-22T21:30:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
32.7,1994-09-22T13:45:00Z,-8,1994-09-22T21:45:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
32.8,1994-09-22T14:00:00Z,-8,1994-09-22T22:00:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
33,1994-09-22T14:15:00Z,-8,1994-09-22T22:15:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
33.3,1994-09-22T14:30:00Z,-8,1994-09-22T22:30:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
33.7,1994-09-22T14:45:00Z,-8,1994-09-22T22:45:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
32.8,1994-09-22T15:00:00Z,-8,1994-09-22T23:00:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
32.6,1994-09-22T15:15:00Z,-8,1994-09-22T23:15:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
32,1994-09-22T15:30:00Z,-8,1994-09-22T23:30:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
31.5,1994-09-22T15:45:00Z,-8,1994-09-22T23:45:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
29.5,1994-09-22T16:00:00Z,-8,1994-09-23T00:00:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
27.3,1994-09-22T16:15:00Z,-8,1994-09-23T00:15:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
25.4,1994-09-22T16:30:00Z,-8,1994-09-23T00:30:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
24,1994-09-22T16:45:00Z,-8,1994-09-23T00:45:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
22.8,1994-09-22T17:00:00Z,-8,1994-09-23T01:00:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
21.8,1994-09-22T17:15:00Z,-8,1994-09-23T01:15:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
20.8,1994-09-22T17:30:00Z,-8,1994-09-23T01:30:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
20,1994-09-22T17:45:00Z,-8,1994-09-23T01:45:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
19.2,1994-09-22T18:00:00Z,-8,1994-09-23T02:00:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
18.5,1994-09-22T18:15:00Z,-8,1994-09-23T02:15:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
17.9,1994-09-22T18:30:00Z,-8,1994-09-23T02:30:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
17.3,1994-09-22T18:45:00Z,-8,1994-09-23T02:45:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
16.8,1994-09-22T19:00:00Z,-8,1994-09-23T03:00:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
16.3,1994-09-22T19:15:00Z,-8,1994-09-23T03:15:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
16,1994-09-22T19:30:00Z,-8,1994-09-23T03:30:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
15.7,1994-09-22T19:45:00Z,-8,1994-09-23T03:45:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
15.4,1994-09-22T20:00:00Z,-8,1994-09-23T04:00:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
14.9,1994-09-22T20:15:00Z,-8,1994-09-23T04:15:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
14.7,1994-09-22T20:30:00Z,-8,1994-09-23T04:30:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
14.4,1994-09-22T20:45:00Z,-8,1994-09-23T04:45:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
14.1,1994-09-22T21:00:00Z,-8,1994-09-23T05:00:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
13.8,1994-09-22T21:15:00Z,-8,1994-09-23T05:15:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
13.4,1994-09-22T21:30:00Z,-8,1994-09-23T05:30:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
13.2,1994-09-22T21:45:00Z,-8,1994-09-23T05:45:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
13,1994-09-22T22:00:00Z,-8,1994-09-23T06:00:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
12.7,1994-09-22T22:15:00Z,-8,1994-09-23T06:15:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
12.5,1994-09-22T22:30:00Z,-8,1994-09-23T06:30:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
12.2,1994-09-22T22:45:00Z,-8,1994-09-23T06:45:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
11.9,1994-09-22T23:00:00Z,-8,1994-09-23T07:00:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
11.6,1994-09-22T23:15:00Z,-8,1994-09-23T07:15:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
11.4,1994-09-22T23:30:00Z,-8,1994-09-23T07:30:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
11.2,1994-09-22T23:45:00Z,-8,1994-09-23T07:45:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
11.1,1994-09-23T00:00:00Z,-8,1994-09-23T08:00:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
10.9,1994-09-23T00:15:00Z,-8,1994-09-23T08:15:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
10.6,1994-09-23T00:30:00Z,-8,1994-09-23T08:30:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
10.5,1994-09-23T00:45:00Z,-8,1994-09-23T08:45:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
10.3,1994-09-23T01:00:00Z,-8,1994-09-23T09:00:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
10.2,1994-09-23T01:15:00Z,-8,1994-09-23T09:15:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
9.9,1994-09-23T01:30:00Z,-8,1994-09-23T09:30:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
9.8,1994-09-23T01:45:00Z,-8,1994-09-23T09:45:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
9.7,1994-09-23T02:00:00Z,-8,1994-09-23T10:00:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
9.5,1994-09-23T02:15:00Z,-8,1994-09-23T10:15:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
9.4,1994-09-23T02:30:00Z,-8,1994-09-23T10:30:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
9.3,1994-09-23T02:45:00Z,-8,1994-09-23T10:45:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
9.1,1994-09-23T03:00:00Z,-8,1994-09-23T11:00:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
9,1994-09-23T03:15:00Z,-8,1994-09-23T11:15:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
8.8,1994-09-23T03:30:00Z,-8,1994-09-23T11:30:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
8.8,1994-09-23T03:45:00Z,-8,1994-09-23T11:45:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
8.7,1994-09-23T04:00:00Z,-8,1994-09-23T12:00:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
8.6,1994-09-23T04:15:00Z,-8,1994-09-23T12:15:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
8.4,1994-09-23T04:30:00Z,-8,1994-09-23T12:30:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
8.3,1994-09-23T04:45:00Z,-8,1994-09-23T12:45:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
8.2,1994-09-23T05:00:00Z,-8,1994-09-23T13:00:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
8.1,1994-09-23T05:15:00Z,-8,1994-09-23T13:15:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
8.1,1994-09-23T05:30:00Z,-8,1994-09-23T13:30:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
8,1994-09-23T05:45:00Z,-8,1994-09-23T13:45:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
7.9,1994-09-23T06:00:00Z,-8,1994-09-23T14:00:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
7.9,1994-09-23T06:15:00Z,-8,1994-09-23T14:15:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
7.9,1994-09-23T06:30:00Z,-8,1994-09-23T14:30:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
8,1994-09-23T06:45:00Z,-8,1994-09-23T14:45:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
8.1,1994-09-23T07:00:00Z,-8,1994-09-23T15:00:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
8.3,1994-09-23T07:15:00Z,-8,1994-09-23T15:15:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
8.5,1994-09-23T07:30:00Z,-8,1994-09-23T15:30:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
8.7,1994-09-23T07:45:00Z,-8,1994-09-23T15:45:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
9,1994-09-23T08:00:00Z,-8,1994-09-23T16:00:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
9.2,1994-09-23T08:15:00Z,-8,1994-09-23T16:15:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
9.5,1994-09-23T08:30:00Z,-8,1994-09-23T16:30:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
10.3,1994-09-23T08:45:00Z,-8,1994-09-23T16:45:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
12.4,1994-09-23T09:00:00Z,-8,1994-09-23T17:00:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
14.5,1994-09-23T09:15:00Z,-8,1994-09-23T17:15:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
15.8,1994-09-23T09:30:00Z,-8,1994-09-23T17:30:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
17,1994-09-23T09:45:00Z,-8,1994-09-23T17:45:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
17.8,1994-09-23T10:00:00Z,-8,1994-09-23T18:00:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
18.9,1994-09-23T10:15:00Z,-8,1994-09-23T18:15:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
20.2,1994-09-23T10:30:00Z,-8,1994-09-23T18:30:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
21.5,1994-09-23T10:45:00Z,-8,1994-09-23T18:45:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
22.8,1994-09-23T11:00:00Z,-8,1994-09-23T19:00:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
24,1994-09-23T11:15:00Z,-8,1994-09-23T19:15:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
25.4,1994-09-23T11:30:00Z,-8,1994-09-23T19:30:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
26.8,1994-09-23T11:45:00Z,-8,1994-09-23T19:45:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
27.9,1994-09-23T12:00:00Z,-8,1994-09-23T20:00:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
28.7,1994-09-23T12:15:00Z,-8,1994-09-23T20:15:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
30,1994-09-23T12:30:00Z,-8,1994-09-23T20:30:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
31.4,1994-09-23T12:45:00Z,-8,1994-09-23T20:45:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
32.2,1994-09-23T13:00:00Z,-8,1994-09-23T21:00:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
33,1994-09-23T13:15:00Z,-8,1994-09-23T21:15:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
33.4,1994-09-23T13:30:00Z,-8,1994-09-23T21:30:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
33.1,1994-09-23T13:45:00Z,-8,1994-09-23T21:45:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
33.5,1994-09-23T14:00:00Z,-8,1994-09-23T22:00:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
33.5,1994-09-23T14:15:00Z,-8,1994-09-23T22:15:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
33.2,1994-09-23T14:30:00Z,-8,1994-09-23T22:30:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
33.1,1994-09-23T14:45:00Z,-8,1994-09-23T22:45:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
33,1994-09-23T15:00:00Z,-8,1994-09-23T23:00:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
32.8,1994-09-23T15:15:00Z,-8,1994-09-23T23:15:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
32.2,1994-09-23T15:30:00Z,-8,1994-09-23T23:30:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
31.2,1994-09-23T15:45:00Z,-8,1994-09-23T23:45:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
30,1994-09-23T16:00:00Z,-8,1994-09-24T00:00:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
28.4,1994-09-23T16:15:00Z,-8,1994-09-24T00:15:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
27,1994-09-23T16:30:00Z,-8,1994-09-24T00:30:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
25.1,1994-09-23T16:45:00Z,-8,1994-09-24T00:45:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
23.7,1994-09-23T17:00:00Z,-8,1994-09-24T01:00:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
22.5,1994-09-23T17:15:00Z,-8,1994-09-24T01:15:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
21.5,1994-09-23T17:30:00Z,-8,1994-09-24T01:30:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
20.7,1994-09-23T17:45:00Z,-8,1994-09-24T01:45:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
19.8,1994-09-23T18:00:00Z,-8,1994-09-24T02:00:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
19.1,1994-09-23T18:15:00Z,-8,1994-09-24T02:15:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
18.4,1994-09-23T18:30:00Z,-8,1994-09-24T02:30:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
17.8,1994-09-23T18:45:00Z,-8,1994-09-24T02:45:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
17.3,1994-09-23T19:00:00Z,-8,1994-09-24T03:00:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
16.8,1994-09-23T19:15:00Z,-8,1994-09-24T03:15:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
16.3,1994-09-23T19:30:00Z,-8,1994-09-24T03:30:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
16,1994-09-23T19:45:00Z,-8,1994-09-24T03:45:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
15.7,1994-09-23T20:00:00Z,-8,1994-09-24T04:00:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
15.4,1994-09-23T20:15:00Z,-8,1994-09-24T04:15:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
15.1,1994-09-23T20:30:00Z,-8,1994-09-24T04:30:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
14.8,1994-09-23T20:45:00Z,-8,1994-09-24T04:45:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
14.5,1994-09-23T21:00:00Z,-8,1994-09-24T05:00:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
14.3,1994-09-23T21:15:00Z,-8,1994-09-24T05:15:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
14,1994-09-23T21:30:00Z,-8,1994-09-24T05:30:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
13.8,1994-09-23T21:45:00Z,-8,1994-09-24T05:45:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
13.4,1994-09-23T22:00:00Z,-8,1994-09-24T06:00:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
13.2,1994-09-23T22:15:00Z,-8,1994-09-24T06:15:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
13,1994-09-23T22:30:00Z,-8,1994-09-24T06:30:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
12.8,1994-09-23T22:45:00Z,-8,1994-09-24T06:45:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
12.6,1994-09-23T23:00:00Z,-8,1994-09-24T07:00:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
12.3,1994-09-23T23:15:00Z,-8,1994-09-24T07:15:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
12.1,1994-09-23T23:30:00Z,-8,1994-09-24T07:30:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
11.9,1994-09-23T23:45:00Z,-8,1994-09-24T07:45:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
11.7,1994-09-24T00:00:00Z,-8,1994-09-24T08:00:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
11.6,1994-09-24T00:15:00Z,-8,1994-09-24T08:15:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
11.3,1994-09-24T00:30:00Z,-8,1994-09-24T08:30:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
11.1,1994-09-24T00:45:00Z,-8,1994-09-24T08:45:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
10.9,1994-09-24T01:00:00Z,-8,1994-09-24T09:00:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
10.8,1994-09-24T01:15:00Z,-8,1994-09-24T09:15:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
10.6,1994-09-24T01:30:00Z,-8,1994-09-24T09:30:00Z,PRIMET,AIRTEMP_MEAN,AIR023,AND,1,A
